CustomerID,CustomerName,City,RiskLevel,CustomerSegment
672,Customer_672,Bursa,Low,Individual
673,Customer_673,Bursa,Low,Individual
674,Customer_674,Ankara,Low,Individual
675,Customer_675,Adana,Low,Individual
676,Customer_676,Istanbul,Medium,Individual
677,Customer_677,Ankara,Medium,Individual
678,Customer_678,Bursa,Low,Individual
679,Customer_679,Gaziantep,Low,Individual
680,Customer_680,Antalya,Medium,Individual
681,Customer_681,Izmir,Medium,Corporate
682,Customer_682,Bursa,Low,Individual
683,Customer_683,Gaziantep,Medium,Individual
684,Customer_684,Adana,High,Individual
685,Customer_685,Antalya,Low,Corporate
686,Customer_686,Istanbul,Medium,Individual
687,Customer_687,Izmir,High,Individual
688,Customer_688,Ankara,Low,Individual
689,Customer_689,Antalya,Low,Individual
690,Customer_690,Gaziantep,Low,Individual
691,Customer_691,Trabzon,Low,Individual
692,Customer_692,Bursa,High,Individual
693,Customer_693,Antalya,Low,Individual
694,Customer_694,Gaziantep,Low,Corporate
695,Customer_695,Adana,Low,Individual
696,Customer_696,Adana,Medium,Corporate
697,Customer_697,Adana,Low,Individual
698,Customer_698,Ankara,Low,Individual
699,Customer_699,Istanbul,Low,Individual
700,Customer_700,Bursa,Medium,Corporate
701,Customer_701,Bursa,Medium,Individual
702,Customer_702,Istanbul,High,Individual
703,Customer_703,Ankara,High,Individual
704,Customer_704,Gaziantep,Low,Individual
705,Customer_705,Trabzon,Medium,Corporate
706,Customer_706,Trabzon,Low,Individual
707,Customer_707,Antalya,Medium,Individual
708,Customer_708,Gaziantep,Medium,Individual
709,Customer_709,Izmir,Low,Individual
710,Customer_710,Bursa,Medium,Individual
711,Customer_711,Ankara,Low,Corporate
712,Customer_712,Antalya,Low,Individual
713,Customer_713,Antalya,Low,Individual
714,Customer_714,Bursa,Low,Individual
715,Customer_715,Istanbul,Medium,Individual
716,Customer_716,Bursa,Low,Individual
717,Customer_717,Antalya,Medium,Individual
718,Customer_718,Istanbul,Low,Individual
719,Customer_719,Bursa,Low,Individual
720,Customer_720,Adana,Low,Individual
721,Customer_721,Ankara,Medium,Individual
722,Customer_722,Bursa,Low,Individual
723,Customer_723,Izmir,Low,Corporate
724,Customer_724,Ankara,Low,Individual
725,Customer_725,Ankara,Low,Individual
726,Customer_726,Gaziantep,Low,Individual
727,Customer_727,Izmir,Medium,Individual
728,Customer_728,Gaziantep,Low,Individual
729,Customer_729,Bursa,Medium,Individual
730,Customer_730,Adana,Low,Individual
731,Customer_731,Antalya,Low,Individual
732,Customer_732,Izmir,Low,Individual
733,Customer_733,Ankara,Low,Individual
734,Customer_734,Ankara,Low,Individual
735,Customer_735,Antalya,Medium,Individual
736,Customer_736,Ankara,Low,Individual
737,Customer_737,Adana,Medium,Corporate
738,Customer_738,Izmir,Medium,Individual
739,Customer_739,Ankara,Medium,Individual
740,Customer_740,Trabzon,Low,Individual
741,Customer_741,Trabzon,Medium,Individual
742,Customer_742,Trabzon,Low,Corporate
743,Customer_743,Gaziantep,Low,Corporate
744,Customer_744,Adana,Low,Individual
745,Customer_745,Istanbul,Low,Individual
746,Customer_746,Trabzon,Low,Corporate
747,Customer_747,Istanbul,Medium,Individual
748,Customer_748,Gaziantep,Low,Individual
749,Customer_749,Izmir,Low,Corporate
750,Customer_750,Izmir,Low,Individual
751,Customer_751,Antalya,Low,Individual
752,Customer_752,Adana,Medium,Individual
753,Customer_753,Antalya,Low,Individual
754,Customer_754,Izmir,Low,Individual
755,Customer_755,Izmir,Low,Individual
756,Customer_756,Izmir,Medium,Individual
757,Customer_757,Istanbul,Low,Individual
758,Customer_758,Trabzon,Low,Individual
759,Customer_759,Istanbul,Low,Individual
760,Customer_760,Adana,Medium,Individual
761,Customer_761,Izmir,High,Individual
762,Customer_762,Istanbul,Medium,Individual
763,Customer_763,Izmir,High,Individual
764,Customer_764,Istanbul,Medium,Individual
765,Customer_765,Trabzon,Low,Individual
766,Customer_766,Bursa,Low,Individual
767,Customer_767,Izmir,Low,Individual
768,Customer_768,Adana,Medium,Corporate
769,Customer_769,Ankara,Low,Individual
770,Customer_770,Trabzon,Medium,Individual
771,Customer_771,Istanbul,Low,Individual
772,Customer_772,Adana,Low,Individual
773,Customer_773,Ankara,Medium,Individual
774,Customer_774,Istanbul,Low,Individual
775,Customer_775,Izmir,Low,Corporate
776,Customer_776,Adana,Low,Individual
777,Customer_777,Gaziantep,Low,Individual
778,Customer_778,Trabzon,Low,Corporate
779,Customer_779,Izmir,Low,Individual
780,Customer_780,Trabzon,Low,Individual
781,Customer_781,Gaziantep,Medium,Corporate
782,Customer_782,Izmir,Medium,Individual
783,Customer_783,Istanbul,Low,Corporate
784,Customer_784,Ankara,Low,Corporate
785,Customer_785,Ankara,High,Individual
786,Customer_786,Adana,Low,Individual
787,Customer_787,Istanbul,Low,Individual
788,Customer_788,Trabzon,Medium,Individual
789,Customer_789,Gaziantep,High,Individual
790,Customer_790,Istanbul,Medium,Individual
791,Customer_791,Bursa,High,Individual
792,Customer_792,Trabzon,Medium,Corporate
793,Customer_793,Bursa,High,Individual
794,Customer_794,Antalya,Medium,Individual
795,Customer_795,Bursa,Medium,Individual
796,Customer_796,Trabzon,Low,Individual
797,Customer_797,Izmir,Low,Corporate
798,Customer_798,Bursa,Low,Corporate
799,Customer_799,Adana,Low,Corporate
800,Customer_800,Istanbul,Low,Individual
801,Customer_801,Izmir,Low,Individual
802,Customer_802,Ankara,Low,Individual
803,Customer_803,Bursa,Low,Individual
804,Customer_804,Bursa,Low,Individual
805,Customer_805,Bursa,Low,Individual
806,Customer_806,Izmir,High,Individual
807,Customer_807,Istanbul,Low,Individual
808,Customer_808,Istanbul,Medium,Individual
809,Customer_809,Gaziantep,Low,Individual
810,Customer_810,Gaziantep,Low,Corporate
811,Customer_811,Bursa,Low,Corporate
812,Customer_812,Gaziantep,Low,Individual
813,Customer_813,Trabzon,Medium,Individual
814,Customer_814,Bursa,Low,Individual
815,Customer_815,Izmir,Low,Individual
816,Customer_816,Antalya,Medium,Individual
817,Customer_817,Trabzon,Low,Corporate
818,Customer_818,Gaziantep,Medium,Individual
819,Customer_819,Bursa,Low,Corporate
820,Customer_820,Gaziantep,Medium,Individual
821,Customer_821,Ankara,Medium,Individual
822,Customer_822,Trabzon,Low,Corporate
823,Customer_823,Adana,Low,Corporate
824,Customer_824,Trabzon,Medium,Individual
825,Customer_825,Ankara,Low,Corporate
826,Customer_826,Adana,Low,Individual
827,Customer_827,Istanbul,Low,Individual
828,Customer_828,Trabzon,Low,Individual
829,Customer_829,Bursa,Low,Corporate
830,Customer_830,Gaziantep,Low,Individual
831,Customer_831,Gaziantep,Low,Individual
832,Customer_832,Trabzon,High,Individual
833,Customer_833,Istanbul,Low,Individual
834,Customer_834,Bursa,Medium,Individual
835,Customer_835,Adana,Low,Individual
836,Customer_836,Istanbul,Low,Individual
837,Customer_837,Trabzon,Low,Individual
838,Customer_838,Ankara,Low,Individual
839,Customer_839,Bursa,Low,Individual
840,Customer_840,Trabzon,Low,Individual
841,Customer_841,Trabzon,Low,Individual
842,Customer_842,Antalya,Low,Individual
843,Customer_843,Ankara,Low,Individual
844,Customer_844,Antalya,Low,Individual
845,Customer_845,Adana,Low,Individual
846,Customer_846,Adana,Medium,Individual
847,Customer_847,Antalya,Low,Individual
848,Customer_848,Trabzon,Medium,Individual
849,Customer_849,Ankara,Low,Individual
850,Customer_850,Bursa,Medium,Individual
851,Customer_851,Adana,Low,Individual
852,Customer_852,Izmir,Low,Individual
853,Customer_853,Ankara,Low,Individual
854,Customer_854,Trabzon,Low,Individual
855,Customer_855,Istanbul,High,Individual
856,Customer_856,Istanbul,Low,Individual
857,Customer_857,Istanbul,Medium,Individual
858,Customer_858,Adana,Low,Corporate
859,Customer_859,Ankara,Medium,Individual
860,Customer_860,Antalya,Low,Individual
861,Customer_861,Istanbul,Low,Corporate
862,Customer_862,Gaziantep,Medium,Individual
863,Customer_863,Gaziantep,Medium,Individual
864,Customer_864,Istanbul,High,Individual
865,Customer_865,Bursa,Low,Individual
866,Customer_866,Trabzon,Low,Corporate
867,Customer_867,Trabzon,Low,Individual
868,Customer_868,Trabzon,Medium,Individual
869,Customer_869,Istanbul,Medium,Corporate
870,Customer_870,Trabzon,Medium,Individual
871,Customer_871,Istanbul,Low,Individual
872,Customer_872,Istanbul,Medium,Individual
873,Customer_873,Bursa,Low,Individual
874,Customer_874,Bursa,Low,Individual
875,Customer_875,Trabzon,Low,Individual
876,Customer_876,Izmir,Medium,Individual
877,Customer_877,Antalya,Low,Individual
878,Customer_878,Adana,Medium,Corporate
879,Customer_879,Ankara,High,Individual
880,Customer_880,Adana,Low,Individual
881,Customer_881,Trabzon,Low,Individual
882,Customer_882,Antalya,Medium,Corporate
883,Customer_883,Istanbul,Low,Individual
884,Customer_884,Ankara,Low,Individual
885,Customer_885,Bursa,Medium,Individual
886,Customer_886,Gaziantep,Low,Individual
887,Customer_887,Trabzon,Medium,Individual
888,Customer_888,Bursa,High,Individual
889,Customer_889,Adana,Medium,Corporate
890,Customer_890,Trabzon,Medium,Individual
891,Customer_891,Istanbul,Low,Corporate
892,Customer_892,Izmir,Low,Individual
893,Customer_893,Gaziantep,Low,Corporate
894,Customer_894,Izmir,Medium,Individual
895,Customer_895,Ankara,Medium,Individual
896,Customer_896,Ankara,Medium,Individual
897,Customer_897,Bursa,Low,Corporate
898,Customer_898,Gaziantep,Low,Individual
899,Customer_899,Trabzon,Low,Individual
900,Customer_900,Ankara,Low,Individual
901,Customer_901,Antalya,High,Corporate
902,Customer_902,Istanbul,Low,Individual
903,Customer_903,Bursa,Medium,Individual
904,Customer_904,Trabzon,Low,Individual
905,Customer_905,Trabzon,Low,Individual
906,Customer_906,Izmir,Medium,Individual
907,Customer_907,Ankara,Low,Individual
908,Customer_908,Ankara,Low,Individual
909,Customer_909,Gaziantep,Low,Individual
910,Customer_910,Gaziantep,Medium,Individual
911,Customer_911,Ankara,Low,Individual
912,Customer_912,Istanbul,Medium,Corporate
913,Customer_913,Gaziantep,High,Individual
914,Customer_914,Trabzon,Low,Individual
915,Customer_915,Izmir,Medium,Individual
916,Customer_916,Adana,Low,Individual
917,Customer_917,Antalya,High,Individual
918,Customer_918,Antalya,Medium,Individual
919,Customer_919,Bursa,Medium,Individual
920,Customer_920,Gaziantep,Low,Individual
921,Customer_921,Istanbul,Medium,Individual
922,Customer_922,Istanbul,High,Individual
923,Customer_923,Ankara,Medium,Individual
924,Customer_924,Gaziantep,Medium,Individual
925,Customer_925,Trabzon,Low,Individual
926,Customer_926,Izmir,Medium,Individual
927,Customer_927,Ankara,Medium,Individual
928,Customer_928,Istanbul,Medium,Individual
929,Customer_929,Gaziantep,Medium,Individual
930,Customer_930,Istanbul,Low,Individual
931,Customer_931,Trabzon,High,Corporate
932,Customer_932,Izmir,Low,Corporate
933,Customer_933,Ankara,Medium,Individual
934,Customer_934,Ankara,Medium,Individual
935,Customer_935,Adana,Low,Individual
936,Customer_936,Antalya,Low,Individual
937,Customer_937,Antalya,Low,Individual
938,Customer_938,Izmir,High,Individual
939,Customer_939,Istanbul,Low,Individual
940,Customer_940,Ankara,Medium,Corporate
941,Customer_941,Izmir,Low,Individual
942,Customer_942,Antalya,Medium,Individual
943,Customer_943,Trabzon,Low,Individual
944,Customer_944,Adana,Medium,Individual
945,Customer_945,Ankara,Medium,Individual
946,Customer_946,Izmir,Medium,Individual
947,Customer_947,Trabzon,Low,Individual
948,Customer_948,Gaziantep,Medium,Individual
949,Customer_949,Gaziantep,Medium,Corporate
950,Customer_950,Ankara,Low,Individual
951,Customer_951,Ankara,Medium,Individual
952,Customer_952,Trabzon,Low,Individual
953,Customer_953,Ankara,High,Individual
954,Customer_954,Gaziantep,Low,Corporate
955,Customer_955,Istanbul,Low,Individual
956,Customer_956,Trabzon,High,Individual
957,Customer_957,Antalya,Low,Corporate
958,Customer_958,Adana,High,Individual
959,Customer_959,Ankara,Low,Corporate
960,Customer_960,Izmir,Low,Individual
961,Customer_961,Bursa,Medium,Individual
962,Customer_962,Antalya,Medium,Individual
963,Customer_963,Izmir,Low,Individual
964,Customer_964,Ankara,Low,Individual
965,Customer_965,Antalya,Low,Individual
966,Customer_966,Gaziantep,Medium,Corporate
967,Customer_967,Adana,Medium,Individual
968,Customer_968,Antalya,Low,Individual
969,Customer_969,Izmir,Low,Individual
970,Customer_970,Izmir,Low,Individual
971,Customer_971,Antalya,Low,Corporate
972,Customer_972,Adana,Low,Individual
973,Customer_973,Bursa,Low,Individual
974,Customer_974,Istanbul,Low,Individual
975,Customer_975,Antalya,Low,Individual
976,Customer_976,Trabzon,Medium,Individual
977,Customer_977,Bursa,High,Individual
978,Customer_978,Istanbul,Low,Individual
979,Customer_979,Istanbul,Medium,Individual
980,Customer_980,Bursa,Low,Individual
981,Customer_981,Bursa,Low,Individual
982,Customer_982,Izmir,Medium,Corporate
983,Customer_983,Bursa,Low,Individual
984,Customer_984,Adana,Low,Individual
985,Customer_985,Antalya,Low,Individual
986,Customer_986,Antalya,Low,Individual
987,Customer_987,Trabzon,Medium,Individual
988,Customer_988,Izmir,Low,Corporate
989,Customer_989,Ankara,Medium,Individual
990,Customer_990,Gaziantep,High,Individual
991,Customer_991,Trabzon,Medium,Individual
992,Customer_992,Bursa,Medium,Individual
993,Customer_993,Istanbul,Low,Individual
994,Customer_994,Bursa,Low,Individual
995,Customer_995,Izmir,Medium,Individual
996,Customer_996,Adana,Low,Individual
997,Customer_997,Bursa,Low,Corporate
998,Customer_998,Izmir,Low,Individual
999,Customer_999,Gaziantep,Low,Individual
1000,Customer_1000,Ankara,Low,Individual
1001,Customer_1001,Istanbul,Low,Individual
1002,Customer_1002,Izmir,Low,Individual
1003,Customer_1003,Gaziantep,Low,Individual
1004,Customer_1004,Antalya,Low,Individual
1005,Customer_1005,Trabzon,Low,Individual
1006,Customer_1006,Istanbul,Low,Individual
1007,Customer_1007,Bursa,Low,Individual
1008,Customer_1008,Bursa,Low,Corporate
1009,Customer_1009,Trabzon,Medium,Individual
1010,Customer_1010,Gaziantep,Medium,Individual
1011,Customer_1011,Bursa,Medium,Corporate
1012,Customer_1012,Adana,Low,Individual
1013,Customer_1013,Adana,Medium,Individual
1014,Customer_1014,Gaziantep,Medium,Corporate
1015,Customer_1015,Ankara,Medium,Individual
1016,Customer_1016,Gaziantep,Medium,Individual
1017,Customer_1017,Trabzon,Low,Individual
1018,Customer_1018,Adana,Low,Corporate
1019,Customer_1019,Trabzon,Medium,Individual
1020,Customer_1020,Trabzon,Low,Individual
1021,Customer_1021,Ankara,Low,Individual
1022,Customer_1022,Bursa,Medium,Individual
1023,Customer_1023,Antalya,Low,Corporate
1024,Customer_1024,Antalya,High,Individual
1025,Customer_1025,Ankara,Low,Individual
1026,Customer_1026,Adana,Low,Individual
1027,Customer_1027,Adana,Low,Individual
1028,Customer_1028,Gaziantep,High,Individual
1029,Customer_1029,Gaziantep,Low,Individual
1030,Customer_1030,Trabzon,Low,Individual
1031,Customer_1031,Adana,Low,Individual
1032,Customer_1032,Trabzon,Medium,Individual
1033,Customer_1033,Trabzon,High,Individual
1034,Customer_1034,Adana,Low,Corporate
1035,Customer_1035,Gaziantep,Low,Individual
1036,Customer_1036,Ankara,Low,Individual
1037,Customer_1037,Bursa,Medium,Individual
1038,Customer_1038,Izmir,Low,Individual
1039,Customer_1039,Trabzon,Medium,Individual
1040,Customer_1040,Bursa,Medium,Individual
1041,Customer_1041,Trabzon,Medium,Individual
1042,Customer_1042,Bursa,Medium,Individual
1043,Customer_1043,Trabzon,Low,Individual
1044,Customer_1044,Trabzon,Medium,Individual
1045,Customer_1045,Ankara,Low,Individual
1046,Customer_1046,Antalya,Low,Individual
1047,Customer_1047,Trabzon,Low,Individual
1048,Customer_1048,Adana,Medium,Individual
1049,Customer_1049,Adana,Medium,Corporate
1050,Customer_1050,Adana,Medium,Individual
1051,Customer_1051,Adana,Medium,Individual
1052,Customer_1052,Trabzon,High,Individual
1053,Customer_1053,Ankara,Low,Individual
1054,Customer_1054,Trabzon,Low,Individual
1055,Customer_1055,Istanbul,Low,Individual
1056,Customer_1056,Izmir,Low,Individual
1057,Customer_1057,Trabzon,Medium,Individual
1058,Customer_1058,Ankara,Low,Individual
1059,Customer_1059,Trabzon,Medium,Individual
1060,Customer_1060,Gaziantep,Low,Corporate
1061,Customer_1061,Izmir,Medium,Individual
1062,Customer_1062,Izmir,High,Individual
1063,Customer_1063,Adana,Low,Individual
1064,Customer_1064,Ankara,Low,Individual
1065,Customer_1065,Antalya,Low,Individual
1066,Customer_1066,Trabzon,Low,Corporate
1067,Customer_1067,Adana,Low,Individual
1068,Customer_1068,Ankara,Low,Individual
1069,Customer_1069,Istanbul,Low,Individual
1070,Customer_1070,Adana,Low,Individual
1071,Customer_1071,Antalya,Medium,Individual
1072,Customer_1072,Gaziantep,Low,Individual
1073,Customer_1073,Trabzon,Low,Individual
1074,Customer_1074,Gaziantep,Medium,Individual
1075,Customer_1075,Izmir,Medium,Individual
1076,Customer_1076,Ankara,Medium,Individual
1077,Customer_1077,Trabzon,High,Individual
1078,Customer_1078,Adana,High,Individual
1079,Customer_1079,Trabzon,Low,Individual
1080,Customer_1080,Istanbul,Low,Individual
1081,Customer_1081,Gaziantep,Medium,Corporate
1082,Customer_1082,Gaziantep,Low,Individual
1083,Customer_1083,Izmir,Low,Individual
1084,Customer_1084,Antalya,Medium,Individual
1085,Customer_1085,Gaziantep,Low,Individual
1086,Customer_1086,Antalya,Low,Individual
1087,Customer_1087,Antalya,Low,Individual
1088,Customer_1088,Bursa,Low,Individual
1089,Customer_1089,Gaziantep,Medium,Individual
1090,Customer_1090,Trabzon,Medium,Corporate
1091,Customer_1091,Gaziantep,Medium,Individual
1092,Customer_1092,Istanbul,Low,Individual
1093,Customer_1093,Trabzon,Low,Individual
1094,Customer_1094,Adana,Medium,Individual
1095,Customer_1095,Izmir,Low,Corporate
1096,Customer_1096,Adana,Medium,Corporate
1097,Customer_1097,Izmir,Low,Individual
1098,Customer_1098,Istanbul,Medium,Individual
1099,Customer_1099,Bursa,Low,Individual
1100,Customer_1100,Ankara,Low,Individual
1101,Customer_1101,Antalya,Low,Individual
1102,Customer_1102,Bursa,Low,Individual
1103,Customer_1103,Bursa,Low,Corporate
1104,Customer_1104,Bursa,High,Individual
1105,Customer_1105,Gaziantep,High,Individual
1106,Customer_1106,Izmir,Medium,Corporate
1107,Customer_1107,Istanbul,Low,Individual
1108,Customer_1108,Antalya,Medium,Individual
1109,Customer_1109,Adana,High,Individual
1110,Customer_1110,Istanbul,High,Individual
1111,Customer_1111,Adana,High,Corporate
1112,Customer_1112,Istanbul,Low,Individual
1113,Customer_1113,Izmir,Low,Individual
1114,Customer_1114,Ankara,Low,Corporate
1115,Customer_1115,Adana,Medium,Individual
1116,Customer_1116,Trabzon,Low,Individual
1117,Customer_1117,Ankara,Medium,Individual
1118,Customer_1118,Ankara,Medium,Individual
1119,Customer_1119,Gaziantep,Medium,Individual
1120,Customer_1120,Antalya,Low,Individual
1121,Customer_1121,Istanbul,Low,Individual
1122,Customer_1122,Gaziantep,Low,Individual
1123,Customer_1123,Izmir,Low,Corporate
1124,Customer_1124,Ankara,Medium,Individual
1125,Customer_1125,Ankara,Low,Corporate
1126,Customer_1126,Istanbul,Low,Individual
1127,Customer_1127,Izmir,Medium,Corporate
1128,Customer_1128,Izmir,Medium,Individual
1129,Customer_1129,Trabzon,Low,Individual
1130,Customer_1130,Bursa,Low,Individual
1131,Customer_1131,Izmir,Low,Individual
1132,Customer_1132,Gaziantep,Low,Corporate
1133,Customer_1133,Istanbul,Medium,Individual
1134,Customer_1134,Antalya,High,Individual
1135,Customer_1135,Antalya,Low,Individual
1136,Customer_1136,Bursa,Low,Individual
1137,Customer_1137,Bursa,Low,Individual
1138,Customer_1138,Gaziantep,Low,Individual
1139,Customer_1139,Antalya,Low,Individual
1140,Customer_1140,Bursa,Low,Individual
1141,Customer_1141,Gaziantep,Medium,Individual
1142,Customer_1142,Gaziantep,Low,Individual
1143,Customer_1143,Trabzon,Low,Individual
1144,Customer_1144,Adana,Low,Individual
1145,Customer_1145,Bursa,Low,Corporate
1146,Customer_1146,Ankara,Low,Corporate
1147,Customer_1147,Gaziantep,Medium,Individual
1148,Customer_1148,Gaziantep,Low,Individual
1149,Customer_1149,Gaziantep,High,Individual
1150,Customer_1150,Gaziantep,Low,Individual
1151,Customer_1151,Antalya,Low,Individual
1152,Customer_1152,Gaziantep,Low,Individual
1153,Customer_1153,Izmir,Medium,Corporate
1154,Customer_1154,Bursa,Low,Individual
1155,Customer_1155,Ankara,Medium,Corporate
1156,Customer_1156,Trabzon,Low,Individual
1157,Customer_1157,Gaziantep,Medium,Individual
1158,Customer_1158,Bursa,Low,Individual
1159,Customer_1159,Trabzon,Low,Individual
1160,Customer_1160,Trabzon,Medium,Individual
1161,Customer_1161,Adana,High,Individual
1162,Customer_1162,Istanbul,Low,Corporate
1163,Customer_1163,Trabzon,Medium,Individual
1164,Customer_1164,Bursa,Medium,Individual
1165,Customer_1165,Ankara,Medium,Individual
1166,Customer_1166,Trabzon,Medium,Individual
1167,Customer_1167,Izmir,Low,Individual
1168,Customer_1168,Istanbul,Low,Individual
1169,Customer_1169,Istanbul,Low,Individual
1170,Customer_1170,Izmir,Low,Individual
1171,Customer_1171,Izmir,Low,Individual
1172,Customer_1172,Izmir,Medium,Corporate
1173,Customer_1173,Istanbul,Medium,Individual
1174,Customer_1174,Istanbul,Low,Corporate
1175,Customer_1175,Ankara,Low,Individual
1176,Customer_1176,Ankara,Low,Individual
1177,Customer_1177,Trabzon,Low,Individual
1178,Customer_1178,Antalya,Low,Individual
1179,Customer_1179,Izmir,Low,Corporate
1180,Customer_1180,Adana,High,Individual
1181,Customer_1181,Trabzon,Low,Individual
1182,Customer_1182,Bursa,Low,Individual
1183,Customer_1183,Adana,Low,Individual
1184,Customer_1184,Adana,High,Individual
1185,Customer_1185,Ankara,Medium,Individual
1186,Customer_1186,Istanbul,High,Individual
1187,Customer_1187,Ankara,High,Corporate
1188,Customer_1188,Ankara,Medium,Corporate
1189,Customer_1189,Ankara,Low,Individual
1190,Customer_1190,Gaziantep,High,Individual
1191,Customer_1191,Antalya,Low,Individual
1192,Customer_1192,Trabzon,Low,Individual
1193,Customer_1193,Antalya,Low,Individual
1194,Customer_1194,Ankara,Medium,Individual
1195,Customer_1195,Bursa,Medium,Individual
1196,Customer_1196,Antalya,Low,Corporate
1197,Customer_1197,Trabzon,Medium,Individual
1198,Customer_1198,Istanbul,Medium,Individual
1199,Customer_1199,Adana,Low,Individual
1200,Customer_1200,Antalya,Low,Individual
1201,Customer_1201,Gaziantep,High,Individual
1202,Customer_1202,Gaziantep,Low,Corporate
1203,Customer_1203,Izmir,Low,Individual
1204,Customer_1204,Istanbul,Low,Individual
1205,Customer_1205,Gaziantep,Medium,Individual
1206,Customer_1206,Ankara,Low,Individual
1207,Customer_1207,Bursa,Low,Individual
1208,Customer_1208,Trabzon,Low,Individual
1209,Customer_1209,Istanbul,Low,Individual
1210,Customer_1210,Istanbul,Low,Individual
1211,Customer_1211,Ankara,Medium,Corporate
1212,Customer_1212,Trabzon,Low,Individual
1213,Customer_1213,Adana,Low,Individual
1214,Customer_1214,Trabzon,Low,Corporate
1215,Customer_1215,Bursa,Low,Corporate
1216,Customer_1216,Trabzon,Low,Individual
1217,Customer_1217,Izmir,Low,Individual
1218,Customer_1218,Istanbul,Medium,Individual
1219,Customer_1219,Antalya,Low,Individual
1220,Customer_1220,Bursa,High,Individual
1221,Customer_1221,Izmir,Medium,Corporate
1222,Customer_1222,Gaziantep,Medium,Corporate
1223,Customer_1223,Gaziantep,Medium,Individual
1224,Customer_1224,Gaziantep,Low,Individual
1225,Customer_1225,Izmir,Medium,Individual
1226,Customer_1226,Antalya,Medium,Individual
1227,Customer_1227,Adana,Low,Individual
1228,Customer_1228,Istanbul,Medium,Individual
1229,Customer_1229,Ankara,Medium,Individual
1230,Customer_1230,Bursa,High,Individual
1231,Customer_1231,Gaziantep,Low,Individual
1232,Customer_1232,Trabzon,Low,Corporate
1233,Customer_1233,Bursa,High,Individual
1234,Customer_1234,Bursa,Low,Individual
1235,Customer_1235,Ankara,Medium,Individual
1236,Customer_1236,Istanbul,Low,Individual
1237,Customer_1237,Adana,Low,Individual
1238,Customer_1238,Ankara,Low,Individual
1239,Customer_1239,Izmir,Medium,Individual
1240,Customer_1240,Antalya,Low,Individual
1241,Customer_1241,Adana,Low,Corporate
1242,Customer_1242,Trabzon,Medium,Corporate
1243,Customer_1243,Istanbul,Low,Individual
1244,Customer_1244,Ankara,Medium,Individual
1245,Customer_1245,Bursa,Low,Individual
1246,Customer_1246,Izmir,Low,Individual
1247,Customer_1247,Antalya,Medium,Individual
1248,Customer_1248,Istanbul,Medium,Corporate
1249,Customer_1249,Trabzon,Low,Individual
1250,Customer_1250,Trabzon,Medium,Corporate
1251,Customer_1251,Ankara,Low,Corporate
1252,Customer_1252,Izmir,Low,Corporate
1253,Customer_1253,Izmir,Low,Individual
1254,Customer_1254,Ankara,Medium,Corporate
1255,Customer_1255,Izmir,Medium,Individual
1256,Customer_1256,Istanbul,Low,Corporate
1257,Customer_1257,Bursa,Low,Individual
1258,Customer_1258,Izmir,Medium,Corporate
1259,Customer_1259,Izmir,Low,Individual
1260,Customer_1260,Istanbul,Medium,Corporate
1261,Customer_1261,Antalya,Low,Individual
1262,Customer_1262,Trabzon,Low,Individual
1263,Customer_1263,Ankara,Low,Corporate
1264,Customer_1264,Adana,Low,Individual
1265,Customer_1265,Antalya,Low,Individual
1266,Customer_1266,Bursa,Low,Individual
1267,Customer_1267,Trabzon,Medium,Individual
1268,Customer_1268,Izmir,Low,Individual
1269,Customer_1269,Bursa,Medium,Individual
1270,Customer_1270,Antalya,Medium,Individual
1271,Customer_1271,Bursa,Medium,Corporate
1272,Customer_1272,Izmir,Medium,Individual
1273,Customer_1273,Izmir,High,Individual
1274,Customer_1274,Izmir,Medium,Individual
1275,Customer_1275,Antalya,Low,Individual
1276,Customer_1276,Adana,Low,Individual
1277,Customer_1277,Antalya,Low,Individual
1278,Customer_1278,Adana,High,Individual
1279,Customer_1279,Adana,Medium,Individual
1280,Customer_1280,Izmir,Low,Individual
1281,Customer_1281,Antalya,Medium,Individual
1282,Customer_1282,Gaziantep,High,Individual
1283,Customer_1283,Istanbul,Low,Individual
1284,Customer_1284,Izmir,Medium,Individual
1285,Customer_1285,Trabzon,Medium,Individual
1286,Customer_1286,Adana,Medium,Corporate
1287,Customer_1287,Ankara,Low,Individual
1288,Customer_1288,Istanbul,Medium,Individual
1289,Customer_1289,Ankara,Low,Individual
1290,Customer_1290,Antalya,Low,Individual
1291,Customer_1291,Bursa,High,Individual
1292,Customer_1292,Antalya,Low,Individual
1293,Customer_1293,Izmir,Low,Individual
1294,Customer_1294,Trabzon,Low,Individual
1295,Customer_1295,Istanbul,Medium,Corporate
1296,Customer_1296,Bursa,Low,Individual
1297,Customer_1297,Adana,Low,Corporate
1298,Customer_1298,Trabzon,Low,Individual
1299,Customer_1299,Gaziantep,Low,Corporate
1300,Customer_1300,Adana,Low,Individual
1301,Customer_1301,Ankara,Low,Individual
1302,Customer_1302,Gaziantep,Low,Individual
1303,Customer_1303,Istanbul,Medium,Individual
1304,Customer_1304,Adana,Low,Individual
1305,Customer_1305,Istanbul,Low,Individual
1306,Customer_1306,Izmir,Low,Individual
1307,Customer_1307,Gaziantep,Medium,Corporate
1308,Customer_1308,Istanbul,Low,Individual
1309,Customer_1309,Istanbul,Low,Individual
1310,Customer_1310,Izmir,Medium,Individual
1311,Customer_1311,Antalya,Low,Individual
1312,Customer_1312,Adana,Low,Individual
